,genome_ID,scaffold,gene_oid,locus_tag,start_coord,end_coord,clust_ID,gene_ID_string,core_whole,40_percent_ID_group,query_start,query_end,evalue,pfam_id,pfam_name,pfam_length
1570,645058791,NZ_ACCC01000029,645339165,yruck0001_1650,18042,18464,67007,645339165,afp9,NA,29.0,120.0,5.7e-22,pfam04965,GPW_gp25,95.0
1571,645058791,NZ_ACCC01000029,645339166,yruck0001_1660,18474,20027,67007,645339166,afp8,NA,14.0,318.0,2.8000000000000003e-09,pfam05954,Phage_GPD,304.0
1574,645058791,NZ_ACCC01000029,645339169,yruck0001_1690,20955,21413,67007,645339169,afp1_5,NA,9.0,146.0,1.4e-28,pfam06841,Phage_T4_gp19,134.0
1575,645058791,NZ_ACCC01000029,645339170,yruck0001_1700,21429,22658,67007,645339170,afp2_3_4,NA,184.0,401.0,2.3e-18,pfam04984,Phage_sheath_1,464.0
1576,645058791,NZ_ACCC01000029,645339171,yruck0001_1710,22726,24126,67007,645339171,afp2_3_4,NA,222.0,463.0,2.1e-33,pfam04984,Phage_sheath_1,464.0
1577,645058791,NZ_ACCC01000029,645339172,yruck0001_1720,24150,25220,67007,645339172,afp2_3_4,NA,1.0,96.0,2.6e-07,pfam04984,Phage_sheath_1,464.0
1578,645058791,NZ_ACCC01000029,645339172,yruck0001_1720,24150,25220,67007,645339172,afp2_3_4,NA,89.0,352.0,2.5e-29,pfam04984,Phage_sheath_1,464.0
1579,645058791,NZ_ACCC01000029,645339173,yruck0001_1730,25258,25749,67007,645339173,afp1_5,NA,29.0,159.0,9.6e-34,pfam06841,Phage_T4_gp19,134.0
1580,645058791,NZ_ACCC01000029,645339174,yruck0001_1740,26893,27669,67007,645339174,NA,Cluster 260,1.0,51.0,7.2e-09,pfam00126,HTH_1,60.0
1583,645058791,NZ_ACCC01000029,645339177,yruck0001_1770,29814,33587,67007,645339177,NA,Cluster 226,48.0,356.0,4.2999999999999995e-91,pfam02574,S-methyl_trans,264.0
1584,645058791,NZ_ACCC01000029,645339177,yruck0001_1770,29814,33587,67007,645339177,NA,Cluster 226,391.0,629.0,1.8999999999999996e-62,pfam00809,Pterin_bind,244.0
1585,645058791,NZ_ACCC01000029,645339177,yruck0001_1770,29814,33587,67007,645339177,NA,Cluster 226,689.0,763.0,5.5999999999999996e-24,pfam02607,B12-binding_2,75.0
1586,645058791,NZ_ACCC01000029,645339177,yruck0001_1770,29814,33587,67007,645339177,NA,Cluster 226,777.0,880.0,8.6e-19,pfam02310,B12-binding,121.0
1587,645058791,NZ_ACCC01000029,645339177,yruck0001_1770,29814,33587,67007,645339177,NA,Cluster 226,967.0,1238.0,2.4999999999999993e-125,pfam02965,Met_synt_B12,268.0
1590,645058857,NZ_ACEX01000751,645399803,ShygA5_010100047140,49776,50459,67041,645399803,NA,Cluster 6711,74.0,186.0,1.3e-24,pfam03704,BTAD,146.0
1592,645058857,NZ_ACEX01000751,645399805,ShygA5_010100047150,51147,51725,67041,645399805,afp16,NA,9.0,184.0,1.2e-37,pfam14065,DUF4255,178.0
1594,645058857,NZ_ACEX01000751,645399807,ShygA5_010100047160,52464,54728,67041,645399807,afp2_3_4,NA,1.0,747.0,1.8999999999999998e-63,pfam04984,Phage_sheath_1,464.0
1595,645058857,NZ_ACEX01000751,645399808,ShygA5_010100047165,54760,55215,67041,645399808,afp1_5,NA,11.0,148.0,2.9999999999999996e-37,pfam06841,Phage_T4_gp19,134.0
1596,645058857,NZ_ACEX01000751,645399809,ShygA5_010100047170,55217,56710,67041,645399809,afp2_3_4,NA,1.0,487.0,2.5e-44,pfam04984,Phage_sheath_1,464.0
1597,645058857,NZ_ACEX01000751,645399810,ShygA5_010100047175,56707,57225,67041,645399810,afp1_5,NA,7.0,154.0,2.3e-30,pfam06841,Phage_T4_gp19,134.0
